State,Year,Month,Week,AverageTemperature
North Carolina,2017,9,38,73.455810546875
North Carolina,2017,10,39,72.53388977050780
North Carolina,2017,10,40,67.8569564819336
North Carolina,2017,10,41,72.46923828125
North Carolina,2017,10,42,60.38532257080080
North Carolina,2017,10,43,57.84737014770510
North Carolina,2017,11,44,57.963714599609400
North Carolina,2017,11,45,53.0123405456543
North Carolina,2017,11,46,49.4122314453125
North Carolina,2017,11,47,46.982383728027300
North Carolina,2017,12,48,50.872589111328100
North Carolina,2017,12,49,44.65185546875
North Carolina,2017,12,50,38.64118194580080
North Carolina,2017,12,51,51.536216735839800
North Carolina,2017,12,52,34.82529830932620
North Carolina,2018,1,1,23.201818466186500
North Carolina,2018,1,2,42.7315559387207
North Carolina,2018,1,3,33.412513732910200
North Carolina,2018,1,4,46.247840881347700
North Carolina,2018,2,5,39.19170379638670
North Carolina,2018,2,6,47.311920166015600
North Carolina,2018,2,7,54.752464294433600
North Carolina,2018,2,8,62.561439514160200
North Carolina,2018,3,9,50.02202606201170
North Carolina,2018,3,10,43.73630905151370
North Carolina,2018,3,11,45.37744903564450
North Carolina,2018,3,12,45.93571853637700
North Carolina,2018,4,13,53.36296844482420
North Carolina,2018,4,14,55.36775588989260
North Carolina,2018,4,15,56.44023895263670
North Carolina,2018,4,16,54.91478729248050
North Carolina,2018,4,17,58.95759201049810
North Carolina,2018,5,18,65.32417297363280
North Carolina,2018,5,19,70.00819396972660
North Carolina,2018,5,20,72.25434875488280
North Carolina,2018,5,21,72.57426452636720
North Carolina,2018,6,22,73.79814147949220
North Carolina,2018,6,23,74.38031005859380
North Carolina,2018,6,24,75.92570495605470
North Carolina,2018,6,25,80.6054916381836
North Carolina,2018,7,26,78.3807601928711
North Carolina,2018,7,27,78.65629577636720
North Carolina,2018,7,28,77.88165283203130
North Carolina,2018,7,29,77.1658935546875
North Carolina,2018,7,30,76.0068359375
North Carolina,2018,8,31,74.94023132324220
North Carolina,2018,8,32,78.41783905029300
North Carolina,2018,8,33,76.99818420410160
North Carolina,2018,8,34,73.88191223144530
North Carolina,2018,9,35,78.46150970458980
North Carolina,2018,9,36,78.46134948730470
North Carolina,2018,9,37,75.60094451904300
North Carolina,2018,9,38,75.18862915039060
North Carolina,2018,9,39,72.58816528320310
North Carolina,2018,10,40,73.52117919921880
North Carolina,2018,10,41,68.40863800048830
North Carolina,2018,10,42,62.17988204956060
North Carolina,2018,10,43,51.86201858520510
North Carolina,2018,11,44,56.70841598510740
North Carolina,2018,11,45,55.77177810668950
North Carolina,2018,11,46,45.259620666503900
North Carolina,2018,11,47,46.1767578125
North Carolina,2018,12,48,45.65309524536130
North Carolina,2018,12,49,42.223548889160200
North Carolina,2018,12,50,41.9228515625
North Carolina,2018,12,51,46.44416427612310
North Carolina,2018,12,52,46.70042037963870
North Carolina,2018,1,1,53.94887161254880
North Carolina,2019,1,1,53.60346221923830
North Carolina,2019,1,2,42.438880920410200
North Carolina,2019,1,3,42.3128662109375
North Carolina,2019,1,4,37.6964111328125
North Carolina,2019,2,5,38.725502014160200
North Carolina,2019,2,6,52.52811813354490
North Carolina,2019,2,7,47.98307418823240
North Carolina,2019,2,8,46.96821212768560
North Carolina,2019,3,9,50.88774871826170
North Carolina,2019,3,10,42.76182174682620
North Carolina,2019,3,11,53.4761848449707
North Carolina,2019,3,12,46.801658630371100
North Carolina,2019,3,13,53.618568420410200
North Carolina,2019,4,14,52.55470657348630
North Carolina,2019,4,15,65.30802154541020
North Carolina,2019,4,16,59.573707580566400
North Carolina,2019,4,17,64.4632797241211
North Carolina,2019,5,18,70.33602142333980
North Carolina,2019,5,19,69.31083679199220
North Carolina,2019,5,20,68.10519409179690
North Carolina,2019,5,21,77.16561889648440
North Carolina,2019,6,22,79.5127944946289
North Carolina,2019,6,23,74.0306167602539
North Carolina,2019,6,24,70.00577545166020
North Carolina,2019,6,25,76.11631774902340
North Carolina,2019,6,26,78.73501586914060
North Carolina,2019,7,27,80.70755767822270
North Carolina,2019,7,28,78.89772033691410
North Carolina,2019,7,29,81.74378967285160
North Carolina,2019,7,30,75.63253021240230
North Carolina,2019,8,31,77.4891128540039
North Carolina,2019,8,32,78.9135971069336
North Carolina,2019,8,33,80.43470764160160
North Carolina,2019,8,34,77.70230102539060
North Carolina,2019,9,35,73.77726745605470
North Carolina,2019,9,36,77.38407897949220
North Carolina,2019,9,37,78.41438293457030
North Carolina,2019,9,38,72.76801300048830
North Carolina,2019,9,39,76.67672729492190
North Carolina,2019,10,40,77.0112075805664
North Carolina,2019,10,41,67.34010314941410
North Carolina,2019,10,42,60.257606506347700
North Carolina,2019,10,43,62.551109313964800
North Carolina,2019,11,44,58.78302001953130
North Carolina,2019,11,45,50.615455627441400
North Carolina,2019,11,46,43.23566436767580
North Carolina,2019,11,47,48.9112548828125
North Carolina,2019,12,48,50.04224395751950
North Carolina,2019,12,49,44.76012420654300
North Carolina,2019,12,50,46.669769287109400
North Carolina,2019,12,51,43.716094970703100
North Carolina,2019,12,52,51.54742431640630
North Carolina,2019,1,1,56.441612243652300
North Carolina,2020,1,1,48.60797882080080
North Carolina,2020,1,2,49.66651153564450
North Carolina,2020,1,3,53.92255783081060
North Carolina,2020,1,4,38.30719757080080
North Carolina,2020,2,5,42.25397872924810
North Carolina,2020,2,6,51.50776290893560
North Carolina,2020,2,7,49.49303436279300
North Carolina,2020,2,8,43.308998107910200
North Carolina,2020,3,9,44.78704071044920
North Carolina,2020,3,10,48.653297424316400
North Carolina,2020,3,11,57.270751953125
North Carolina,2020,3,12,58.8153190612793
North Carolina,2020,3,13,59.55695343017580
North Carolina,2020,4,14,55.845603942871100
North Carolina,2020,4,15,60.96281814575200
North Carolina,2020,4,16,56.784332275390600
North Carolina,2020,4,17,59.25471878051760
North Carolina,2020,5,18,60.36741256713870
North Carolina,2020,5,19,59.01499557495120
North Carolina,2020,5,20,63.10927200317380
North Carolina,2020,5,21,66.61325073242190
North Carolina,2020,5,22,70.58930969238280
North Carolina,2020,6,23,73.47410583496090
North Carolina,2020,6,24,74.67012786865230
North Carolina,2020,6,25,68.12232971191410
North Carolina,2020,6,26,75.87055206298830
North Carolina,2020,7,27,78.33401489257810
North Carolina,2020,7,28,77.86808776855470
North Carolina,2020,7,29,80.90756225585940
North Carolina,2020,7,30,80.57610321044920
North Carolina,2020,8,31,80.41262817382810
North Carolina,2020,8,32,77.32469940185550
North Carolina,2020,8,33,77.11969757080080
North Carolina,2020,8,34,74.41200256347660
North Carolina,2020,8,35,77.63539123535160
North Carolina,2020,9,36,77.80804443359380
North Carolina,2020,9,37,74.1580581665039
North Carolina,2020,9,38,68.60984802246090
